financial_year,sending_location,stay_type,age_group,sex,rate,nclient
2020/21,East Ayrshire,All Stays,85+ years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,All Stays,Unknown,Female,0,0
2020/21,East Ayrshire,All Stays,Unknown,Male,0,0
2020/21,East Ayrshire,All Stays,Unknown,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,All Ages,Female,620.7,90
2020/21,East Ayrshire,Short Stay / Respite,All Ages,Male,344.8,50
2020/21,East Ayrshire,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,0-17 years,Female,0,0
2020/21,East Ayrshire,Short Stay / Respite,0-17 years,Male,0,0
2020/21,East Ayrshire,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,18-64 years,Female,0,0
2020/21,East Ayrshire,Short Stay / Respite,18-64 years,Male,34.5,5
2020/21,East Ayrshire,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,65-74 years,Female,103.4,15
2020/21,East Ayrshire,Short Stay / Respite,65-74 years,Male,69,10
2020/21,East Ayrshire,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,75-84 years,Female,241.4,35
2020/21,East Ayrshire,Short Stay / Respite,75-84 years,Male,172.4,25
2020/21,East Ayrshire,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,85+ years,Female,275.9,40
2020/21,East Ayrshire,Short Stay / Respite,85+ years,Male,103.4,15
2020/21,East Ayrshire,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Short Stay / Respite,Unknown,Female,0,0
2020/21,East Ayrshire,Short Stay / Respite,Unknown,Male,0,0
2020/21,East Ayrshire,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,All Ages,Female,649.5,630
2020/21,East Ayrshire,Long Stay,All Ages,Male,350.5,340
2020/21,East Ayrshire,Long Stay,All Ages,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,0-17 years,Female,0,0
2020/21,East Ayrshire,Long Stay,0-17 years,Male,0,0
2020/21,East Ayrshire,Long Stay,0-17 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,18-64 years,Female,41.2,40
2020/21,East Ayrshire,Long Stay,18-64 years,Male,46.4,45
2020/21,East Ayrshire,Long Stay,18-64 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,65-74 years,Female,67,65
2020/21,East Ayrshire,Long Stay,65-74 years,Male,51.5,50
2020/21,East Ayrshire,Long Stay,65-74 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,75-84 years,Female,206.2,200
2020/21,East Ayrshire,Long Stay,75-84 years,Male,134,130
2020/21,East Ayrshire,Long Stay,75-84 years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,85+ years,Female,335.1,325
2020/21,East Ayrshire,Long Stay,85+ years,Male,118.6,115
2020/21,East Ayrshire,Long Stay,85+ years,Not Known / Unspecified,0,0
2020/21,East Ayrshire,Long Stay,Unknown,Female,0,0
2020/21,East Ayrshire,Long Stay,Unknown,Male,0,0
2020/21,East Ayrshire,Long Stay,Unknown,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,All Ages,Female,678.6,665
2017/18,East Dunbartonshire,All Stays,All Ages,Male,321.4,315
2017/18,East Dunbartonshire,All Stays,All Ages,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,0-17 years,Female,0,0
2017/18,East Dunbartonshire,All Stays,0-17 years,Male,0,0
2017/18,East Dunbartonshire,All Stays,0-17 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,18-64 years,Female,61.2,60
2017/18,East Dunbartonshire,All Stays,18-64 years,Male,61.2,60
2017/18,East Dunbartonshire,All Stays,18-64 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,65-74 years,Female,45.9,45
2017/18,East Dunbartonshire,All Stays,65-74 years,Male,30.6,30
2017/18,East Dunbartonshire,All Stays,65-74 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,75-84 years,Female,178.6,175
2017/18,East Dunbartonshire,All Stays,75-84 years,Male,107.1,105
2017/18,East Dunbartonshire,All Stays,75-84 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,85+ years,Female,392.9,385
2017/18,East Dunbartonshire,All Stays,85+ years,Male,122.4,120
2017/18,East Dunbartonshire,All Stays,85+ years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,All Stays,Unknown,Female,0,0
2017/18,East Dunbartonshire,All Stays,Unknown,Male,0,0
2017/18,East Dunbartonshire,All Stays,Unknown,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,All Ages,Female,448.3,65
2017/18,East Dunbartonshire,Short Stay / Respite,All Ages,Male,517.2,75
2017/18,East Dunbartonshire,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,0-17 years,Female,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,0-17 years,Male,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,18-64 years,Female,275.9,40
2017/18,East Dunbartonshire,Short Stay / Respite,18-64 years,Male,275.9,40
2017/18,East Dunbartonshire,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,65-74 years,Female,34.5,5
2017/18,East Dunbartonshire,Short Stay / Respite,65-74 years,Male,34.5,5
2017/18,East Dunbartonshire,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,75-84 years,Female,69,10
2017/18,East Dunbartonshire,Short Stay / Respite,75-84 years,Male,103.4,15
2017/18,East Dunbartonshire,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,85+ years,Female,103.4,15
2017/18,East Dunbartonshire,Short Stay / Respite,85+ years,Male,103.4,15
2017/18,East Dunbartonshire,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,Unknown,Female,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,Unknown,Male,0,0
2017/18,East Dunbartonshire,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,All Ages,Female,717.6,610
2017/18,East Dunbartonshire,Long Stay,All Ages,Male,288.2,245
2017/18,East Dunbartonshire,Long Stay,All Ages,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,0-17 years,Female,0,0
2017/18,East Dunbartonshire,Long Stay,0-17 years,Male,0,0
2017/18,East Dunbartonshire,Long Stay,0-17 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,18-64 years,Female,23.5,20
2017/18,East Dunbartonshire,Long Stay,18-64 years,Male,23.5,20
2017/18,East Dunbartonshire,Long Stay,18-64 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,65-74 years,Female,52.9,45
2017/18,East Dunbartonshire,Long Stay,65-74 years,Male,29.4,25
2017/18,East Dunbartonshire,Long Stay,65-74 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,75-84 years,Female,194.1,165
2017/18,East Dunbartonshire,Long Stay,75-84 years,Male,111.8,95
2017/18,East Dunbartonshire,Long Stay,75-84 years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,85+ years,Female,441.2,375
2017/18,East Dunbartonshire,Long Stay,85+ years,Male,123.5,105
2017/18,East Dunbartonshire,Long Stay,85+ years,Not Known / Unspecified,0,0
2017/18,East Dunbartonshire,Long Stay,Unknown,Female,0,0
2017/18,East Dunbartonshire,Long Stay,Unknown,Male,0,0
2017/18,East Dunbartonshire,Long Stay,Unknown,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,All Ages,Female,669.2,870
2018/19,East Dunbartonshire,All Stays,All Ages,Male,330.8,430
2018/19,East Dunbartonshire,All Stays,All Ages,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,0-17 years,Female,0,0
2018/19,East Dunbartonshire,All Stays,0-17 years,Male,0,0
2018/19,East Dunbartonshire,All Stays,0-17 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,18-64 years,Female,46.2,60
2018/19,East Dunbartonshire,All Stays,18-64 years,Male,57.7,75
2018/19,East Dunbartonshire,All Stays,18-64 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,65-74 years,Female,46.2,60
2018/19,East Dunbartonshire,All Stays,65-74 years,Male,30.8,40
2018/19,East Dunbartonshire,All Stays,65-74 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,75-84 years,Female,173.1,225
2018/19,East Dunbartonshire,All Stays,75-84 years,Male,103.8,135
2018/19,East Dunbartonshire,All Stays,75-84 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,85+ years,Female,403.8,525
2018/19,East Dunbartonshire,All Stays,85+ years,Male,138.5,180
2018/19,East Dunbartonshire,All Stays,85+ years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,All Stays,Unknown,Female,0,0
2018/19,East Dunbartonshire,All Stays,Unknown,Male,0,0
2018/19,East Dunbartonshire,All Stays,Unknown,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,All Ages,Female,534.5,155
2018/19,East Dunbartonshire,Short Stay / Respite,All Ages,Male,482.8,140
2018/19,East Dunbartonshire,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,0-17 years,Female,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,0-17 years,Male,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,18-64 years,Female,137.9,40
2018/19,East Dunbartonshire,Short Stay / Respite,18-64 years,Male,189.7,55
2018/19,East Dunbartonshire,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,65-74 years,Female,34.5,10
2018/19,East Dunbartonshire,Short Stay / Respite,65-74 years,Male,51.7,15
2018/19,East Dunbartonshire,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,75-84 years,Female,120.7,35
2018/19,East Dunbartonshire,Short Stay / Respite,75-84 years,Male,137.9,40
2018/19,East Dunbartonshire,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,85+ years,Female,224.1,65
2018/19,East Dunbartonshire,Short Stay / Respite,85+ years,Male,103.4,30
2018/19,East Dunbartonshire,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,Unknown,Female,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,Unknown,Male,0,0
2018/19,East Dunbartonshire,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,All Ages,Female,707.2,785
2018/19,East Dunbartonshire,Long Stay,All Ages,Male,292.8,325
2018/19,East Dunbartonshire,Long Stay,All Ages,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,0-17 years,Female,0,0
2018/19,East Dunbartonshire,Long Stay,0-17 years,Male,0,0
2018/19,East Dunbartonshire,Long Stay,0-17 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,18-64 years,Female,22.5,25
2018/19,East Dunbartonshire,Long Stay,18-64 years,Male,22.5,25
2018/19,East Dunbartonshire,Long Stay,18-64 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,65-74 years,Female,49.5,55
2018/19,East Dunbartonshire,Long Stay,65-74 years,Male,27,30
2018/19,East Dunbartonshire,Long Stay,65-74 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,75-84 years,Female,189.2,210
2018/19,East Dunbartonshire,Long Stay,75-84 years,Male,103.6,115
2018/19,East Dunbartonshire,Long Stay,75-84 years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,85+ years,Female,445.9,495
2018/19,East Dunbartonshire,Long Stay,85+ years,Male,139.6,155
2018/19,East Dunbartonshire,Long Stay,85+ years,Not Known / Unspecified,0,0
2018/19,East Dunbartonshire,Long Stay,Unknown,Female,0,0
2018/19,East Dunbartonshire,Long Stay,Unknown,Male,0,0
2018/19,East Dunbartonshire,Long Stay,Unknown,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,All Ages,Female,656.6,870
2019/20,East Dunbartonshire,All Stays,All Ages,Male,347.2,460
2019/20,East Dunbartonshire,All Stays,All Ages,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,0-17 years,Female,0,0
2019/20,East Dunbartonshire,All Stays,0-17 years,Male,0,0
2019/20,East Dunbartonshire,All Stays,0-17 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,18-64 years,Female,45.3,60
2019/20,East Dunbartonshire,All Stays,18-64 years,Male,52.8,70
2019/20,East Dunbartonshire,All Stays,18-64 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,65-74 years,Female,41.5,55
2019/20,East Dunbartonshire,All Stays,65-74 years,Male,37.7,50
2019/20,East Dunbartonshire,All Stays,65-74 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,75-84 years,Female,177.4,235
2019/20,East Dunbartonshire,All Stays,75-84 years,Male,101.9,135
2019/20,East Dunbartonshire,All Stays,75-84 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,85+ years,Female,392.5,520
2019/20,East Dunbartonshire,All Stays,85+ years,Male,150.9,200
2019/20,East Dunbartonshire,All Stays,85+ years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,All Stays,Unknown,Female,0,0
2019/20,East Dunbartonshire,All Stays,Unknown,Male,0,0
2019/20,East Dunbartonshire,All Stays,Unknown,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,All Ages,Female,517.2,150
2019/20,East Dunbartonshire,Short Stay / Respite,All Ages,Male,482.8,140
2019/20,East Dunbartonshire,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,0-17 years,Female,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,0-17 years,Male,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,18-64 years,Female,137.9,40
2019/20,East Dunbartonshire,Short Stay / Respite,18-64 years,Male,172.4,50
2019/20,East Dunbartonshire,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2019/20,East Dunbartonshire,Short Stay / Respite,65-74 years,Female,51.7,15
2019/20,East Dunbartonshire,Short Stay / Respite,65-74 years,Male,51.7,15
